Tweet,Hasil
"Been there. Ngerokok kaga tapi kena TB paru, mana barengan sama covid. Kalo kata emak gue dulu gue tuh kayak orang yg dikit lagi meninggal. Makanya gedek banget sama yg ngerokok/ngevape, bikin gue kaga bisa napas",0
Apa kabar dengan covid waktu sby dan jokowi yakk??,0
"°
| 🤭 gagasan reklamasi naturalisasi lab covid parkir air cekungan scientific  kota global zero run off air masuk ke tanah sumur resapan kaki narasi | ndabrusz",0
"Penyuluhan hama pertanian, sosialisasi vaksin covid, pelatihan design, bimbel gratis buat anak-anak, promosi potensi desa, apa ya lupa",0
aku pas covid kmrn juga sambil buka les nder.. 1 minggu 5x bayarnya 200k sebulan hehe:),0
"banyak bgt aktivitas nya, kok pas gua kelamaan covid😔",0
Dukung kebangkitan pariwisata Indonesia setelah pandemi covid-19,1
"debat ma orang bodoh, media mana beritain covid yg dianggap kya batuk pilek skrng ini",0
Pariwisata menjadi unggulan setelah pandemi Covid 19 dan pariwisata Indonesia menduduki no 32 di dunia,0
Festival yang menampilkan sejumlah kelompok kabaret di Jawa Barat ini bertujuan untuk membangkitkan seni pertunjukan kabaret setelah pandemi COVID-19.,0
"Ga bakal krn premium kak, btw itu seasalt dah dari jaman sblm covid jd favorit cm krn cabang mereka dikit jd ga sering2 haha",0
"Jaman Jokowi gak ada itu semua ? Ada, krismon 2008 ? itu liat inflasi negara luar dan pergerakan ekonomi dunia 5 tahun terakhir. B0m ? Ada, Gempa dan Tsunami Palu, Malang, dll. Gunung Kelud, Sinabung, Semeru, dll erupsi juga dijaman Jokowi. Yang gak ada covid jaman SBY.",-1
Target turis domestik maupun mancanegara di tahun 2023 ini diharapkan naik pasca pandemi covid,1
"Seperti yg kita tahu,2019 tahun dimana covid terjadi di Indonesia, yg mengakibatkan sektor pariwisata di Indonesia terhambat",0
ini waktu jd pengangguran pas covid,0
"covid 2 th jokowi berkuasa 9thn, covid sdh dicover dgn utang 2000T !!
kurang enak apa coba ??
wkt covid pendanaan gak perlu persetujuan DPR makanya banyak celah utk dikorupsi !!",-1
lg scroll foto2 dulu covid era kgnn bgtt daring,0
"Itu baru aceh ya mas, belum termasuk jogja, nias, tasik, bengkulu, sumbar, berapa wilayah yang lumpuh dalam kurun waktu 2004-2008? Mau di bandingin covid?",0
"kita bikin list after 6 months masa, kyk jaman covid bgt ): huft ): kangen, dikit tp ya, tp aku lg baca au jd buka wasap dan chatmu ntaran ya ):",0
get well soon izzy sayang! balik nanti i buat covid testt even dah 3 kali negative,1
"jadi bisa nengok, buku apa aja yang dibeli semasa tiga tahun surem covid-19.",0
Sektor parawisata Indonesia mulai meningkat setelah pandemik COVID berakhir.,1
"Ini aja, yg terakhir rahasia.
2021 pas covid meninggi lagi, sempet kesuspect trs bokap pengertiannya luar biasa. Agustus 2021 malah beliau yg meninggal krn covid.",0
Harus offline ya kmrn aku tes pas jamannya covid naik akhir 2021,0
Patut dicontoh ni sikap proaktif nya dalam menangani covid 19,1
"Dulu sering kita dengar hoax yg disebarkan para buzerRP cebong kutilbabi saat masih covid, mrk menebar hoax dg istilah ayat dan mayat yg ditujukan ke pak Anies saat itu.
Sejauhmna kebenarannya narasi cebong kutilbabi ini menebar hoax, simak video ini !!",-1
"Katanya dulu pi network di lahirkan untuk membantu akibat dampak covid19, kini covid sudah usai nyatanya pi network gak berarti apa apa,",0
"Waduuh, semoga ga jadi pandemi kaya Covid-19 kemarin. Aamiin",1
Zaman covid tumbuk je,0
"Jadi bau banget sih asli, gue pernah jemurin cuciannya temen krn dia harus pulang gara"" positif covid. Kurang lebih sih udh direndem 4 harian lebih, buset baunya gaenak bangetttt. Tp pas kering baunya ilang si. Mungkin krn sebelum gue jemur lg itu gue bilas dan tambahin pewangi",0
agustus 2020 lari pagi ke sana ga peduli covid,0
Setidaknua akugkpernahdapey covid gegara jtu,0
"""Anda tidak apa2? Jangan menyerah dulu, ingat misi kita menyebarkan virus covid ke seluruh dunia. Bertahanlah.""",0
pas covid lg seru2nya,0
"Gua pas awal2 corona menyerang tuh demam ga karuan udah lebih dari 3 hari batuk ga jelas katanya darah tinggi taunya kena gejala covid,besokannya lgsg ga bisa nyium bau apapun
Bangke",0
berarti selama covid kemarin 😔,0
"2020(covid) nonton ini drama, jadi pengen rewatch lagi",0
"Jd inget dulu pas jaman covid lg naik-naiknya dan masker lg susah-susahnya, ada anak fakultas yg titelnya putri-putrian jg dgn pedenya jualin masker medis sm KN95 🤣🤣🤣",0
"Sebagai pemilih pemula, gw kurang ngerti sepak terjang Pak Anies selama ini. Tapi gw liat beliau proaktif mengatasi covid Jakarta",1
"Berhubung pandemi Covid-19 udah dianggap tiada nih ye, gue bersyukur makin banyak konser di Indonesia.
Kita jadi punya banyak banget pilihan konser mana yang mau kita tonton.
Pertunjukan musik itu adalah sebuah karya seni yang patut diapresisasi dan melibatkan banyak orang BTS.",0
"Sesimpel inisiatif memakai masker saat awal pandemi, Pak Anies dinilai proaktif menghadapi pandemi covid 19",1
Pak Anies proaktif dalam membantu nakes dalam menangani virus covid,1
"ak 3 hari 2 malem abis sejuta aja nder, hm itu juga berdua sm ex aku, hmmm ak nginep dibibob*x jadi lebi murah bgt, trs makan mie gacoan wkt itu sama makanan korea gt, pp kereta + antigen jg wkt itu masi covid. kok km jadi mahal bgt nder 😭",0
Hooh 😍 diupgrade pas covid wkwk,0
"Emang sih kalu bisnis farmasi itu gak ada hentinya,, kalo emng covid 19 adanya seluruh dunia sudah pada mati semua, Lo ko ini orang di bukit pegunungan di bilang kena covid, logika aja",0
kenapa pool u*a weekend tak bukak 😔😔 dulu okay je sabtu pon bukak tapi lepas covid terus gone haih,0
"WHO sudah kasih warning : pandemi berikutnya akan lebih mematikan. strain covid baru dapat menyebabkan lonjakan kematian.☠️
Kenapa mrk bisa prediksi?
Bukan prediksi!!
Ini rencana !!",-1
"dulu kan gaada covid, sekrang juga ada ai:((",0
"i baru sempat tengok balik my freebies hshshsshh
tak larat covid mmg takde dah nk kemas beg time tu, dh sihat bru boleh nk kemas concert beg",0
"insiden depok, pokoknya ini hari kasus covid pertama. waktu itu covid pertama di depok gak sih?? kita baru tau pas besoknya, setelah abis dari depok.",0
"Masala Chai
Segar terus badan lepas minum air ni. Dulu waktu pkp selalu buat sebab orang kata elok untuk cegah covid. Tapi renyah nak buat.
Selepas sekian lama, harini dapat minum kembali. Mengimbau kenangan covid dulu 🥴
📍 Biasa.",0
"Sebut saja Ibu A, dia mengaku dipulangkan karena di-PHK saat covid lalu punya utang. Akhirnya dikembalikan ke ortu. Anak dibawa suami. Ini sudah berlangsung 7 bulan",-1
"Dia dulu esfj kan, tp semenjak covid dan di rmh trs dia jd ISFP hahaha, gue jg gt dulu E eh skrng jd I hahaha",0
"""Jikalau dinosaur masih wujud, pastinya mereka menggigil ketakutan melihat manusia, sepertimana takutnya manusia melihat lipas dan kuman covid"" Marhatma Gandhi 1943",0
"tikete ruwet pil, ligane ruwet, ndelok video dot com ae iku ae terakhir ndelok sak durunge covid, sak marine covid opo maneh kenek kanzooruhan tambah males... niat ta g seh gawe turnamen, operatore koyok yoyok",0
"Untung bukan Anis Presidennya,kl Anis bisa2 cuma orasi,ngibul dll.
Kayak lab covid sampai skrng GK ada.
Selamat menikmati jalan tol masyarakat Sumatra khususnya dn masyarakat NKRI.",-1
eh covid ada variant baru ke. kenapa kalini aku sampai sakit mata.,0
"Cedera hantu bagi pemain voli, minton, n bola, namanya anterior cruciate ligamen (ACL), bisa penyembuhan berbulan2 kalo dioperasi...dulu ane pernah kena 2020 sebelum covid, dgn pola jatuh yg sama kek dia",0
Jdi kepikiran. Klo waktu itu gada covid keknya kampus gua gada ngasil email dah 🤔,0
Bah bandingin data sama sebelum kena covid bah,0
Jadi keinget pas itu juga pernah beli obat pake grabmart mana itu lagi covid eihh sama drivernya malah ditaro gatau di rumah siapa dan alhasil ga ketemu sama obatnya. Mau complain juga waktu itu udh lemes sakit :”),0
kan 2019-2021 ke skip gara gara covid ka,0
"disaat covid melanda, pas menaikkan gaji ahli kabinet kelantan. beli mercedes lagi, saman ore jual burger beribu ribu masa covid. pegang kelantan bertahun tahun tapi macam tu je.",0
trauma dikit pulang dari jxb day 2 kemaren aku langsung positif covid 🧎🏻‍♀️🧎🏻‍♀️🧎🏻‍♀️🧎🏻‍♀️🧎🏻‍♀️ tapi mau ke jxb lagi tahun iniii AYO KETEMUU,0
sehabis covid bener2 dah berani me time kemana-mana,0
"Kan di batalkan karena covid masih tinggi²nya . Juventus, Atletico. Gak jd datang",0
jaman covid kgk pernah wo guaaa wkkwwk,0
"Lha, waktu Abud berjanji ke Pak DI kan memang lagi pandemi Covid….!! Koq berani dan maksa banget BOHONGIN Pak DI, dah tau lagi pandemi,hahaha!?!? 😂😅🤣😅😅🤣 Naluri BERBOHONG lebih BESAR dari NALAR-nya…🤣😜😂😜😅😜",-1
😭 literally yr inka bus chalay toh covid-19 ko b babar pr dal dengy,0
"Konsumsi vit C dosis tinggi jangka panjang semasa covid kemarin, ditambah konsumsi suplemen2 lain yg mengandung kalsium, tdk heran kalau kasus batu ginjal akan meningkat",0
"Posisi dulu di Bali, company yg dituju di NZ (plus jaman covid, NZ border ditutup)
Interview 20 Oct 2021, dapet job offer dan ttd kontrak 27 Oct. Ngurus visa dan bahas travel ke NZ Dec 2022. Rebutan kuota dan isolasi akhirnya dapet Feb 2023 (itupun dapet kuota spesial nakes)",0
Ah tanpa periode covid juga tetap jauh tertinggalnya kinerja pa JKW,0
"oalah, dulu aku sempro pas lg jaman covid soalnya jadi ngga ada audience. Jadi cuma bawa bingkisan buat dosen doang",0
"Sebelum covid apbn dah jebol, pas ad covid bulannya mawas diri amalah bangun IKN, ngeles mulu lo, jangan lupa 2005 dan 2008 krisis moneter",-1
"Haikyuu!!!!! Anime yg kudu ditonton minimal sekali seumur hidup. Rilis s1 nya sekitar 2014 dan s4 nya 2020. Awalnyaa kek gak yakin nonton karna mikir apaan cuma main volly doang. Akhirnya pas covid kehabisan stok anime, dan kena karma. Selesai dalam waktu 4 hari. Kerenn banget!!!",1
pas jaman covid 2020 apalagi…,0
Waduh era covid doang itu jangan jangan 😭😭,0
Nah.... Jgn samakan Napi mantan menipu dng HRS yg Dikriminalisasi krn covid... Jauh.... Jauuh,-1
"Gubernur Ridwan Kamil secara khusus mencatat dengan Sichuan, bahwa provinsi tersebut telah banyak membantu Jabar pada masa awal pandemi COVID- 19. Seperti mengirim masker wajah (face mask), dan sejumlah alat kesehatan lain yang membantu dalam penanganan pasien.",0
Aku pernah di fase stress bgt idup bahkan insom sebulan di masa covid. Kalian yang ga blum pernah ngerasain jangan pernah anggap itu hal enteng. Sakit bgt rasanya hampir nyerah😭 Tiap malam seandainya bisa tidur pun ga 💯 persen tidur. Jadi pikiran berkecamuk sampe pala rasanya,0
"kata temenku no luxury tax ka, bener nda? soalnya dia cancel pas awal covid lalu",0
"min mo tanya,kenapa naik krl masi wajib pake masker? kan ppkm ud gaada,covid juga scr resmi ud dinyatakan hilang..cmiiw",0
"Emg gegara covid, waktu ke skip aja 3 tahun 😂😂😂",0
"After wanna one disband. Gue iseng nonton gose krn kepincut mingyu n junhui. Trus mulai hapalin mereka pas covid dan gue bangga bgt bisa hapal nama mereka 😭. Konten mereka jdi moodbooster di tengah kegilaan sempro, revisi sempro, nyusun skripshit, n sidang",0
"2. kewirausahaan (4/10)
– worst.. literally a worst so far
– banyak miskom sama guru dan temen sekelompok. gw stres banget aslian
– ngeluarin biaya gede, nombok pula 😃
– harusnya kita jualan bikin bazar tapi tai lah gara2 covid jadinya bazar boong boongan",-1
jdi angkatan covid ga enak bngett :((,-1
"Waktu itu kan jaman covid, dan mereka debut di agensi baru. Jadi ya semacam bangkrut karena covid kalau gak salah perusahaannya.",0
Kali ke 4 positive covid. Mantap kali,0
Trus buat apa janji? Dah jelas covid,0
"(4) Kondisi-kondisi yang membuat arah perbaikan JKN terhambat. Terbentuk situasi spt ""jalan di tempat"". Disusul kemudian ada Covid, maka sementara seolah JKN tenggelam. Baru setelah pandemi mereda, JKN kembali ke permukaan. Skrg ini masanya kembali ""meluruskan jalan"" JKN...",0
Apa Satgas covid juga melambung hartanya tum?,0
"Setelah wabah covid delta, Pak Anies langsung proaktif mendeteksi dini dalam antisipasi gelombang covid lanjutan, gak mau keteteran lagi",0
"Teks tanpa konteks salah satu penyebab hilangnya daya kritis. Kenapa covid dan perang tidak disebutkan? Apakah covid dan perang hanya variabel kecil? Kapan kita melihat bandara, tempat suci, pusat kota dikosongkan? Apakah covid hal remeh? Kalau mau ngutip, pelajari backgroundnya",-1
"Inget banget deh waktu awal covid, Pak Anies proaktif melakukan koordinasi dengan ahli kesehatan minta advis apa yg harus dilakukan",1
"Teks tanpa konteks hakekatnya mati. Anda pikir covid ga pengaruh? Jkw dipuji2 krn melewati covid lebih smooth dariapda India dll. Apalagi kalau ikuti anjuran mantan wapres, buru2 suruh lockdown (masih ingat)? Setelah covid ada rusia-ukraina. Jangan2 covid+perang salah Jkw juga",0
dmn ya semangat memasakku sprt pd jaman covid ak jd chef dadakan,0
"Teks tanpa konteks merupakan salah satu cara pembunuhan karakter. Utang tbah besar? Jelas...pembangunannya gila2an. Kemiskinan naik? Jelas... 2 tahun covid... Siapa yg pas covid berani kerja? Lalu sambung rusia - ukraina... Anda itu tokoh, kenapa ga didik publik juga?",-1
Tindakan proaktif Anies menangani covid-19 tentang prokes ditindak lanjuti dengan mengeluarkan Pergub DKI no 79 dan no 80 Th 2020,0
Mijoo kena covid gaes 🥲🥲 gws cantipp //,0
Kenyataan gitu 2 tahun loh covid,0
"Dilihat dari pengendalian penularan kasus covid kemarin membuktikan kalo Pak Anies proaktif dalam penanganan pandemi di Jakarta. Bravo, Pak.",0
Ga mempan Bun... Gatel2 ini setelah kena covid dl bun :(((,0
"tapi keren dah covid nyatuin gua dan sepupu sepupu gua, alias jadi suka main bareng jadi akrab satu sama lain wkakakakak",1
"Belajar dari pengalaman menghadapi gelombang 1-2 covid, Pak Anies proaktif dalam mendeteksi dini gelombang 3 di akhir 2021 lalu",1
"Saat dimulai vaksinasi covid lalu, Pak Anies mengajak masyarakat proaktif mendatangi sentra vaksinasi yg disediakan pemda DKI",1
"Selama covid gw berenti olahraga, 3 tahunan malah turun",0
"yg jelas2 aja, zaman pak SBY tdk ada covid, zaman pak Jokowi ada covid",0
"Aku ada pengalaman sbagai owner olshop, aku masukin ke cv juga, cuma itu udh lama bgt sblm covid",0
"Tdak!! Aku smp cuma join kabaret doang... karna ya di smp aku emang gaada apa apa
Angkatan covid sih yaa..",0
Anies proaktif dalam mengatur kebijakan di tengah pandemic Covid-19,0
Anies proaktif dalam menangani pandemic covid-19,0
"Aku habis covid dulu sempet rontok parah, mbak wil.. Langsung ganti shampoo pake Head n Shoulders yg Tebal dan Kuat, sama pakai hair oilnya Tumbuh Lab. Much much better hasilnya. Jadi banyak lagi rambutku. Akhirnya sampai sekarang setia pakai itu terus.",1
"Kalau laboratorium covid, ada infonya lagi ga Bang? Sama janji ngasih sembako tiap minggu ke warga Jakarta komplit dgn dagingnya?
Terus, janji tolak reklamasi? 🥸🥸🥸",0
"Capeknya tuh ngasih tau kalo ilmu kudu di upgrade sih kak.. Kek, eh ini tuh udah dikasih tau ahlinya tapi tetep bebal gitu looohhh Kadang kalo lagi kesel aku suka celetukin pas lagi bahas jaman dulu dulu,"" itu covid juga cuma flu.. Tapi banyak yang meninggal "" 😭😭😭",-1
coba caa bantu tag temen temen lain senasib dimasa jahiliyah covid kemaren,0
Bisnis covid kali yah,0
"Terbukti cm asbun kan? Blm lagi lab covid 🤣
Check out Bolang gurky's video!",0
"Masa covid dulu ada bg bantuan kt jiran2, then ada geng ni call minta bantuan. Kita pun bg la. Lepas pd tu like everyday duk minta2 lg siap marah2 kita xlayan dorg. Org dh bg tu pastu pass no kita kt geng2 depa lg suruh minta jugak. Dhla takda adab. Stress",-1
"lagi best , exco dpt naik gaji , dapat kereta merc time covid. rakyat tgh susah , kibar bendera putih suruh kibar bendera biru dan air minum teh ais pun free , tak payah minta mamak tarik kan , tarik kat rumah je , free tak payah bayar 🫢🫢",0
Di awal pandemi juga Pak Anies udah proaktif mengantisipasi penyebaran covid,1
"Kalau ada covid 2010 kita udah ky srilangka, ekonomi kita dr sektor konsumsi, sekarang ekonomi tumbuh dr sektor produksi. Ga ada gunanya bandingin, yg maju bukan sby dan Jokowi.",0
Kalian ada mos? generasi covid y gini,0
"Jaman SBY gak ada covid-19, 2 tahun lg wabahnya..gak apple to apple sih perbandingannya",0
Sabar to min. Rs yg pernah kugambar juga gitu. Blm kelar difungsikan khusus darurat covid. Pembangunan selesai baru bisa jadi RS. Pentg ending tetep jadi rumah sakit 🫣 btw jadi RS itu g mudah 🫣,0
"Aku pernah gini nder, waktu awal2 covid buka les private dengan bayaran seikhlasnya. Semangat nder, sedekah ilmu nanti rejekinya ditambah sama Allah",0
Beruntungnya zaman di waktu itu belum ada covid dan perang jd gk ada imbasnya ..selamet2,0
"Dulu kan badan gw kurus ya. Di kata kurus bgt, gadikasih makan ya ama ortu lo. Terus pas gw kena phk covid dan agak stress bb gw naek ampe 20kg dikata lagi, gembrot bgt lu sekarang kek babi. 😌",-1
"Terakhir kali LIMA diselenggarakan pada 2019, sebelum pandemi COVID-19 terjadi.",0
bdo sia ni covid sekejap badan panas nk mmps skjap oky hais,0
"Orang"" pada lupa kalau ditahun 2020, ada pandemi covid. Ekonomi praktis macet, dan pemerintah keluar duit buat bansos, vaksin, dan insentif ekonomi. Kalau boleh, dibikin simulasi seandainya covid ini terjadi di zaman SBY juga. Thanks.",-1
Berterima kasih pada Pak Jokowi krn adanya vaksin covid gratis 👍👍👍,1
"Achievements of sir,
1. Digital India
2. Abrogation of 370
3. 220cr covid vaccinations
4. Ram Mandir
5. AIIMS, IITs’, NEP
6. IBC, Cleansing of PSUs’
7. Vande Bharat trains
8. Gati Shakti
9. Swachh Bharat Abhiyan
10. Ayushmaan Bharat",0
RESISTENSI antimikroba atau yang disingkat AMR bisa dikatakan lebih berbahaya dibandingkan pandemi covid-19.,0
